	country_code	country	localite	category	value	date	sources	link	sdr_id	sdr_name	sdr_level	ndate
1210	SL	Sierra Leone	Kailahun	Probable cases	32	41870	Gvt	Sitrep 20Aout	8626	Kailahun	ADM2	2014-08-19
1211	SL	Sierra Leone	Kambia	Cases	1	41870	Gvt	Sitrep 20Aout	8627	Kambia	ADM2	2014-08-19
1212	SL	Sierra Leone	Kambia	Deaths	0	41870	Gvt	Sitrep 20Aout	8627	Kambia	ADM2	2014-08-19
1213	SL	Sierra Leone	Kambia	Probable cases	0	41870	Gvt	Sitrep 20Aout	8627	Kambia	ADM2	2014-08-19
1214	SL	Sierra Leone	Kenema	Cases	302	41870	Gvt	Sitrep 20Aout	8628	Kenema	ADM2	2014-08-19
1215	SL	Sierra Leone	Kenema	Deaths	134	41870	Gvt	Sitrep 20Aout	8628	Kenema	ADM2	2014-08-19
1216	SL	Sierra Leone	Kenema	Probable cases	0	41870	Gvt	Sitrep 20Aout	8628	Kenema	ADM2	2014-08-19
1217	SL	Sierra Leone	Koinadugu	Cases	0	41870	Gvt	Sitrep 20Aout	8629	Koinadugu	ADM2	2014-08-19
1218	SL	Sierra Leone	Koinadugu	Deaths	0	41870	Gvt	Sitrep 20Aout	8629	Koinadugu	ADM2	2014-08-19
1219	SL	Sierra Leone	Koinadugu	Probable cases	0	41870	Gvt	Sitrep 20Aout	8629	Koinadugu	ADM2	2014-08-19
1220	SL	Sierra Leone	Kono	Cases	35	41870	Gvt	Sitrep 20Aout	8630	Kono	ADM2	2014-08-19
1221	SL	Sierra Leone	Kono	Deaths	0	41870	Gvt	Sitrep 20Aout	8630	Kono	ADM2	2014-08-19
1222	SL	Sierra Leone	Kono	Probable cases	1	41870	Gvt	Sitrep 20Aout	8630	Kono	ADM2	2014-08-19
1223	SL	Sierra Leone	Moyamba	Cases	9	41870	Gvt	Sitrep 20Aout	8631	Moyamba	ADM2	2014-08-19
1224	SL	Sierra Leone	Moyamba	Deaths	3	41870	Gvt	Sitrep 20Aout	8631	Moyamba	ADM2	2014-08-19
1225	SL	Sierra Leone	Moyamba	Probable cases	1	41870	Gvt	Sitrep 20Aout	8631	Moyamba	ADM2	2014-08-19
1226	SL	Sierra Leone	National	Cases	910	41870	Gvt	Sitrep 20Aout	0			2014-08-19
1227	SL	Sierra Leone	National	Deaths	392	41870	Gvt	Sitrep 20Aout	0			2014-08-19
1228	SL	Sierra Leone	National	New cases	47	41870	WHO	Key statistics 20 aout	0			2014-08-19
1229	SL	Sierra Leone	National	Probable cases	40	41870	Gvt	Sitrep 20Aout	0			2014-08-19
1230	SL	Sierra Leone	Port Loko	Cases	34	41870	Gvt	Sitrep 20Aout	8632	Port Loko	ADM2	2014-08-19
1231	SL	Sierra Leone	Port Loko	Deaths	3	41870	Gvt	Sitrep 20Aout	8632	Port Loko	ADM2	2014-08-19
1232	SL	Sierra Leone	Port Loko	Probable cases	3	41870	Gvt	Sitrep 20Aout	8632	Port Loko	ADM2	2014-08-19
1233	SL	Sierra Leone	Pujehun	Cases	4	41870	Gvt	Sitrep 20Aout	8633	Pujehun	ADM2	2014-08-19
1234	SL	Sierra Leone	Pujehun	Deaths	0	41870	Gvt	Sitrep 20Aout	8633	Pujehun	ADM2	2014-08-19
1235	SL	Sierra Leone	Pujehun	Probable cases	0	41870	Gvt	Sitrep 20Aout	8633	Pujehun	ADM2	2014-08-19
1236	SL	Sierra Leone	Tonkolili	Cases	2	41870	Gvt	Sitrep 20Aout	8634	Tonkolili	ADM2	2014-08-19
1237	SL	Sierra Leone	Tonkolili	Deaths	0	41870	Gvt	Sitrep 20Aout	8634	Tonkolili	ADM2	2014-08-19
1238	SL	Sierra Leone	Tonkolili	Probable cases	0	41870	Gvt	Sitrep 20Aout	8634	Tonkolili	ADM2	2014-08-19
1239	SL	Sierra Leone	Western Area Rural	Cases	5	41870	Gvt	Sitrep 20Aout	149746	Western Area Rural	ADM2	2014-08-19
1240	SL	Sierra Leone	Western Area Rural	Deaths	0	41870	Gvt	Sitrep 20Aout	149746	Western Area Rural	ADM2	2014-08-19
1241	SL	Sierra Leone	Western Area Rural	Probable cases	0	41870	Gvt	Sitrep 20Aout	149746	Western Area Rural	ADM2	2014-08-19
1242	SL	Sierra Leone	Western Area Urban	Cases	23	41870	Gvt	Sitrep 20Aout	149745	Western Area Urban	ADM2	2014-08-19
1243	SL	Sierra Leone	Western Area Urban	Deaths	4	41870	Gvt	Sitrep 20Aout	149745	Western Area Urban	ADM2	2014-08-19
1244	SL	Sierra Leone	Western Area Urban	Probable cases	1	41870	Gvt	Sitrep 20Aout	149745	Western Area Urban	ADM2	2014-08-19
1245	GN	Guinea	Boffa	Cases	25	41871	WHO	Guinea TC 21Aout	9	Boffa	ADM2	2014-08-20
1246	GN	Guinea	Boffa	Confirmed cases	20	41871	WHO	Guinea TC 21Aout	9	Boffa	ADM2	2014-08-20
1247	GN	Guinea	Boffa	Deaths		41871	WHO	Guinea TC 21Aout	9	Boffa	ADM2	2014-08-20
1248	GN	Guinea	Boffa	Probable cases	5	41871	WHO	Guinea TC 21Aout	9	Boffa	ADM2	2014-08-20
1249	GN	Guinea	Conakry	Cases	100	41871	WHO	Guinea TC 21Aout	2	Conakry	ADM1	2014-08-20
1250	GN	Guinea	Conakry	Confirmed cases	88	41871	WHO	Guinea TC 21Aout	2	Conakry	ADM1	2014-08-20
1251	GN	Guinea	Conakry	Deaths		41871	WHO	Guinea TC 21Aout	2	Conakry	ADM1	2014-08-20
1252	GN	Guinea	Conakry	Probable cases	8	41871	WHO	Guinea TC 21Aout	2	Conakry	ADM1	2014-08-20
1253	GN	Guinea	Dabola	Cases	4	41871	WHO	Guinea TC 21Aout	14	Dabola	ADM2	2014-08-20
1254	GN	Guinea	Dabola	Confirmed cases	1	41871	WHO	Guinea TC 21Aout	14	Dabola	ADM2	2014-08-20
1255	GN	Guinea	Dabola	Deaths		41871	WHO	Guinea TC 21Aout	14	Dabola	ADM2	2014-08-20
1256	GN	Guinea	Dabola	Probable cases	3	41871	WHO	Guinea TC 21Aout	14	Dabola	ADM2	2014-08-20
1257	GN	Guinea	Dinguiraye	Cases	1	41871	WHO	Guinea TC 21Aout	15	Dinguiraye	ADM2	2014-08-20
1258	GN	Guinea	Dinguiraye	Confirmed cases	0	41871	WHO	Guinea TC 21Aout	15	Dinguiraye	ADM2	2014-08-20
1259	GN	Guinea	Dinguiraye	Deaths		41871	WHO	Guinea TC 21Aout	15	Dinguiraye	ADM2	2014-08-20
1260	GN	Guinea	Dinguiraye	Probable cases	1	41871	WHO	Guinea TC 21Aout	15	Dinguiraye	ADM2	2014-08-20
1261	GN	Guinea	Dubreka	Cases	1	41871	WHO	Guinea TC 21Aout	24	Dubreka	ADM2	2014-08-20
1262	GN	Guinea	Dubreka	Confirmed cases	1	41871	WHO	Guinea TC 21Aout	24	Dubreka	ADM2	2014-08-20
1263	GN	Guinea	Dubreka	Deaths		41871	WHO	Guinea TC 21Aout	24	Dubreka	ADM2	2014-08-20
1264	GN	Guinea	Dubreka	Probable cases	0	41871	WHO	Guinea TC 21Aout	24	Dubreka	ADM2	2014-08-20
1265	GN	Guinea	Gueckedou	Cases	310	41871	WHO	Guinea TC 21Aout	38	Gueckedou	ADM2	2014-08-20
1266	GN	Guinea	Gueckedou	Confirmed cases	206	41871	WHO	Guinea TC 21Aout	38	Gueckedou	ADM2	2014-08-20
1267	GN	Guinea	Gueckedou	Deaths		41871	WHO	Guinea TC 21Aout	38	Gueckedou	ADM2	2014-08-20
1268	GN	Guinea	Gueckedou	Probable cases	101	41871	WHO	Guinea TC 21Aout	38	Gueckedou	ADM2	2014-08-20
1269	GN	Guinea	Kissidougou	Cases	6	41871	WHO	Guinea TC 21Aout	17	Kissidougou	ADM2	2014-08-20
1270	GN	Guinea	Kissidougou	Confirmed cases	2	41871	WHO	Guinea TC 21Aout	17	Kissidougou	ADM2	2014-08-20
1271	GN	Guinea	Kissidougou	Deaths		41871	WHO	Guinea TC 21Aout	17	Kissidougou	ADM2	2014-08-20
1272	GN	Guinea	Kissidougou	Probable cases	4	41871	WHO	Guinea TC 21Aout	17	Kissidougou	ADM2	2014-08-20
1273	GN	Guinea	Kouroussa	Cases	4	41871	WHO	Guinea TC 21Aout	20	Kouroussa	ADM2	2014-08-20
1274	GN	Guinea	Kouroussa	Confirmed cases	2	41871	WHO	Guinea TC 21Aout	20	Kouroussa	ADM2	2014-08-20
1275	GN	Guinea	Kouroussa	Deaths		41871	WHO	Guinea TC 21Aout	20	Kouroussa	ADM2	2014-08-20
1276	GN	Guinea	Kouroussa	Probable cases	2	41871	WHO	Guinea TC 21Aout	20	Kouroussa	ADM2	2014-08-20
1277	GN	Guinea	Macenta	Cases	97	41871	WHO	Guinea TC 21Aout	40	Macenta	ADM2	2014-08-20
1278	GN	Guinea	Macenta	Confirmed cases	72	41871	WHO	Guinea TC 21Aout	40	Macenta	ADM2	2014-08-20
1279	GN	Guinea	Macenta	Deaths		41871	WHO	Guinea TC 21Aout	40	Macenta	ADM2	2014-08-20
1280	GN	Guinea	Macenta	Probable cases	11	41871	WHO	Guinea TC 21Aout	40	Macenta	ADM2	2014-08-20
1281	GN	Guinea	National	Cases	607	41871	WHO	Guinea TC 21Aout	0			2014-08-20
1282	GN	Guinea	National	Confirmed cases	443	41871	WHO	Guinea TC 21Aout	0			2014-08-20
1283	GN	Guinea	National	Deaths		41871	WHO	Guinea TC 21Aout	0			2014-08-20
1284	GN	Guinea	National	New cases	13	41871	WHO	Key statistics 21 aout	0			2014-08-20
1285	GN	Guinea	National	Probable cases	139	41871	WHO	Guinea TC 21Aout	0			2014-08-20
1286	GN	Guinea	Nzerekore	Cases	13	41871	WHO	Guinea TC 21Aout	8	Nzerekore	ADM1	2014-08-20
1287	GN	Guinea	Nzerekore	Confirmed cases	10	41871	WHO	Guinea TC 21Aout	8	Nzerekore	ADM1	2014-08-20
1288	GN	Guinea	Nzerekore	Deaths		41871	WHO	Guinea TC 21Aout	8	Nzerekore	ADM1	2014-08-20
1289	GN	Guinea	Nzerekore	Probable cases	0	41871	WHO	Guinea TC 21Aout	8	Nzerekore	ADM1	2014-08-20
1290	GN	Guinea	Pita	Cases	7	41871	WHO	Guinea TC 21Aout	36	Pita	ADM2	2014-08-20
1291	GN	Guinea	Pita	Confirmed cases	5	41871	WHO	Guinea TC 21Aout	36	Pita	ADM2	2014-08-20
1292	GN	Guinea	Pita	Deaths		41871	WHO	Guinea TC 21Aout	36	Pita	ADM2	2014-08-20
1293	GN	Guinea	Pita	Probable cases	1	41871	WHO	Guinea TC 21Aout	36	Pita	ADM2	2014-08-20
1294	GN	Guinea	Siguiri	Cases	6	41871	WHO	Guinea TC 21Aout	22	Siguiri	ADM2	2014-08-20
1295	GN	Guinea	Siguiri	Confirmed cases	6	41871	WHO	Guinea TC 21Aout	22	Siguiri	ADM2	2014-08-20
1296	GN	Guinea	Siguiri	Deaths		41871	WHO	Guinea TC 21Aout	22	Siguiri	ADM2	2014-08-20
1297	GN	Guinea	Siguiri	Probable cases	0	41871	WHO	Guinea TC 21Aout	22	Siguiri	ADM2	2014-08-20
1298	GN	Guinea	Telimele	Cases	26	41871	WHO	Guinea TC 21Aout	28	Telimele	ADM2	2014-08-20
1299	GN	Guinea	Telimele	Confirmed cases	23	41871	WHO	Guinea TC 21Aout	28	Telimele	ADM2	2014-08-20
1300	GN	Guinea	Telimele	Deaths		41871	WHO	Guinea TC 21Aout	28	Telimele	ADM2	2014-08-20
1301	GN	Guinea	Telimele	Probable cases	3	41871	WHO	Guinea TC 21Aout	28	Telimele	ADM2	2014-08-20
1302	GN	Guinea	Yomou	Cases	7	41871	WHO	Guinea TC 21Aout	42	Yomou	ADM2	2014-08-20
1303	GN	Guinea	Yomou	Confirmed cases	7	41871	WHO	Guinea TC 21Aout	42	Yomou	ADM2	2014-08-20
1304	GN	Guinea	Yomou	Deaths		41871	WHO	Guinea TC 21Aout	42	Yomou	ADM2	2014-08-20
1305	GN	Guinea	Yomou	Probable cases	0	41871	WHO	Guinea TC 21Aout	42	Yomou	ADM2	2014-08-20
1306	LR	Liberia	Bomi County	Cases	41	41871	Gvt	Sitrep 97 du 20Aout	5513	Bomi	ADM1	2014-08-20
1307	LR	Liberia	Bomi County	Confirmed cases	9	41871	Gvt	Sitrep 97 du 20Aout	5513	Bomi	ADM1	2014-08-20
1308	LR	Liberia	Bomi County	Deaths	14	41871	Gvt	Sitrep 97 du 20Aout	5513	Bomi	ADM1	2014-08-20
1309	LR	Liberia	Bomi County	Probable cases	28	41871	Gvt	Sitrep 97 du 20Aout	5513	Bomi	ADM1	2014-08-20
1310	LR	Liberia	Bong County	Cases	110	41871	Gvt	Sitrep 97 du 20Aout	5514	Bong	ADM1	2014-08-20
1311	LR	Liberia	Bong County	Confirmed cases	20	41871	Gvt	Sitrep 97 du 20Aout	5514	Bong	ADM1	2014-08-20
1312	LR	Liberia	Bong County	Deaths	34	41871	Gvt	Sitrep 97 du 20Aout	5514	Bong	ADM1	2014-08-20
1313	LR	Liberia	Bong County	Probable cases	29	41871	Gvt	Sitrep 97 du 20Aout	5514	Bong	ADM1	2014-08-20
1314	LR	Liberia	Grand Bassa	Cases	15	41871	Gvt	Sitrep 97 du 20Aout	5516	Grand Bassa	ADM1	2014-08-20
1315	LR	Liberia	Grand Bassa	Confirmed cases	6	41871	Gvt	Sitrep 97 du 20Aout	5516	Grand Bassa	ADM1	2014-08-20
1316	LR	Liberia	Grand Bassa	Deaths	2	41871	Gvt	Sitrep 97 du 20Aout	5516	Grand Bassa	ADM1	2014-08-20
1317	LR	Liberia	Grand Bassa	Probable cases	1	41871	Gvt	Sitrep 97 du 20Aout	5516	Grand Bassa	ADM1	2014-08-20
1318	LR	Liberia	Grand Cape Mount	Cases	8	41871	Gvt	Sitrep 97 du 20Aout	5517	Grand Cape Mount	ADM1	2014-08-20
1319	LR	Liberia	Grand Cape Mount	Confirmed cases	4	41871	Gvt	Sitrep 97 du 20Aout	5517	Grand Cape Mount	ADM1	2014-08-20
1320	LR	Liberia	Grand Cape Mount	Deaths	7	41871	Gvt	Sitrep 97 du 20Aout	5517	Grand Cape Mount	ADM1	2014-08-20
1321	LR	Liberia	Grand Cape Mount	Probable cases	3	41871	Gvt	Sitrep 97 du 20Aout	5517	Grand Cape Mount	ADM1	2014-08-20
1322	LR	Liberia	Grand Gedeh	Cases	1	41871	Gvt	Sitrep 97 du 20Aout	5518	Grand Gedeh	ADM1	2014-08-20
1323	LR	Liberia	Grand Gedeh	Confirmed cases	0	41871	Gvt	Sitrep 97 du 20Aout	5518	Grand Gedeh	ADM1	2014-08-20
1324	LR	Liberia	Grand Gedeh	Deaths	1	41871	Gvt	Sitrep 97 du 20Aout	5518	Grand Gedeh	ADM1	2014-08-20
1325	LR	Liberia	Grand Gedeh	Probable cases	0	41871	Gvt	Sitrep 97 du 20Aout	5518	Grand Gedeh	ADM1	2014-08-20
1326	LR	Liberia	Lofa County	Cases	466	41871	Gvt	Sitrep 97 du 20Aout	5520	Lofa	ADM1	2014-08-20
1327	LR	Liberia	Lofa County	Confirmed cases	144	41871	Gvt	Sitrep 97 du 20Aout	5520	Lofa	ADM1	2014-08-20
1328	LR	Liberia	Lofa County	Deaths	235	41871	Gvt	Sitrep 97 du 20Aout	5520	Lofa	ADM1	2014-08-20
1329	LR	Liberia	Lofa County	Probable cases	260	41871	Gvt	Sitrep 97 du 20Aout	5520	Lofa	ADM1	2014-08-20
1330	LR	Liberia	Margibi County	Cases	86	41871	Gvt	Sitrep 97 du 20Aout	5521	Margibi	ADM1	2014-08-20
1331	LR	Liberia	Margibi County	Confirmed cases	27	41871	Gvt	Sitrep 97 du 20Aout	5521	Margibi	ADM1	2014-08-20
1332	LR	Liberia	Margibi County	Deaths	68	41871	Gvt	Sitrep 97 du 20Aout	5521	Margibi	ADM1	2014-08-20
1333	LR	Liberia	Margibi County	Probable cases	32	41871	Gvt	Sitrep 97 du 20Aout	5521	Margibi	ADM1	2014-08-20
1334	LR	Liberia	Montserrado County	Cases	288	41871	Gvt	Sitrep 97 du 20Aout	5523	Montserrado	ADM1	2014-08-20
1335	LR	Liberia	Montserrado County	Confirmed cases	43	41871	Gvt	Sitrep 97 du 20Aout	5523	Montserrado	ADM1	2014-08-20
1336	LR	Liberia	Montserrado County	Deaths	218	41871	Gvt	Sitrep 97 du 20Aout	5523	Montserrado	ADM1	2014-08-20
1337	LR	Liberia	Montserrado County	Probable cases	162	41871	Gvt	Sitrep 97 du 20Aout	5523	Montserrado	ADM1	2014-08-20
1338	LR	Liberia	National	Cases	1074	41871	Gvt	Sitrep 97 du 20Aout	0			2014-08-20
1339	LR	Liberia	National	Confirmed cases	263	41871	Gvt	Sitrep 97 du 20Aout	0			2014-08-20
1340	LR	Liberia	National	Deaths	613	41871	Gvt	Sitrep 97 du 20Aout	0			2014-08-20
1341	LR	Liberia	National	New cases	65	41871	WHO	Key statistics 21 aout	0			2014-08-20
1342	LR	Liberia	National	Probable cases	552	41871	Gvt	Sitrep 97 du 20Aout	0			2014-08-20
1343	LR	Liberia	Nimba County	Cases	57	41871	Gvt	Sitrep 97 du 20Aout	5524	Nimba	ADM1	2014-08-20
1344	LR	Liberia	Nimba County	Confirmed cases	8	41871	Gvt	Sitrep 97 du 20Aout	5524	Nimba	ADM1	2014-08-20
1345	LR	Liberia	Nimba County	Deaths	33	41871	Gvt	Sitrep 97 du 20Aout	5524	Nimba	ADM1	2014-08-20
1346	LR	Liberia	Nimba County	Probable cases	37	41871	Gvt	Sitrep 97 du 20Aout	5524	Nimba	ADM1	2014-08-20
1347	LR	Liberia	RiverCess County	Cases	1	41871	Gvt	Sitrep 97 du 20Aout	10714	Rivercess	ADM1	2014-08-20
1348	LR	Liberia	RiverCess County	Confirmed cases	1	41871	Gvt	Sitrep 97 du 20Aout	10714	Rivercess	ADM1	2014-08-20
1349	LR	Liberia	RiverCess County	Deaths	1	41871	Gvt	Sitrep 97 du 20Aout	10714	Rivercess	ADM1	2014-08-20
1350	LR	Liberia	RiverCess County	Probable cases	0	41871	Gvt	Sitrep 97 du 20Aout	10714	Rivercess	ADM1	2014-08-20
1351	LR	Liberia	Sinoe County	Cases	1	41871	Gvt	Sitrep 97 du 20Aout	5526	Sinoe	ADM1	2014-08-20
1352	LR	Liberia	Sinoe County	Confirmed cases	1	41871	Gvt	Sitrep 97 du 20Aout	5526	Sinoe	ADM1	2014-08-20
1353	LR	Liberia	Sinoe County	Deaths	0	41871	Gvt	Sitrep 97 du 20Aout	5526	Sinoe	ADM1	2014-08-20
1354	LR	Liberia	Sinoe County	Probable cases	0	41871	Gvt	Sitrep 97 du 20Aout	5526	Sinoe	ADM1	2014-08-20
1355	NG	Nigeria	National	New cases	0	41871	WHO	Key statistics 20 aout	0			2014-08-20
1356	SL	Sierra Leone	Bo	Cases	27	41871	Gvt	http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-85.pdf	8625	Bo	ADM2	2014-08-20
1357	SL	Sierra Leone	Bo	Confirmed cases	26	41871	Gvt	http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-85.pdf	8625	Bo	ADM2	2014-08-20
1358	SL	Sierra Leone	Bo	Deaths	2	41871	Gvt	http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-85.pdf	8625	Bo	ADM2	2014-08-20
1359	SL	Sierra Leone	Bo	Probable cases	1	41871	Gvt	http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-85.pdf	8625	Bo	ADM2	2014-08-20
1360	SL	Sierra Leone	Bombali	Cases	12	41871	Gvt	http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-85.pdf	8623	Bombali	ADM2	2014-08-20
1361	SL	Sierra Leone	Bombali	Confirmed cases	10	41871	Gvt	http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-85.pdf	8623	Bombali	ADM2	2014-08-20
1362	SL	Sierra Leone	Bombali	Deaths	1	41871	Gvt	http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-85.pdf	8623	Bombali	ADM2	2014-08-20
1363	SL	Sierra Leone	Bombali	Probable cases	1	41871	Gvt	http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-85.pdf	8623	Bombali	ADM2	2014-08-20
1364	SL	Sierra Leone	Bonthe	Cases	1	41871	Gvt	http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-85.pdf	8624	Bonthe	ADM2	2014-08-20
1365	SL	Sierra Leone	Bonthe	Confirmed cases	1	41871	Gvt	http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-85.pdf	8624	Bonthe	ADM2	2014-08-20
1366	SL	Sierra Leone	Bonthe	Deaths	0	41871	Gvt	http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-85.pdf	8624	Bonthe	ADM2	2014-08-20
1367	SL	Sierra Leone	Bonthe	Probable cases	0	41871	Gvt	http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-85.pdf	8624	Bonthe	ADM2	2014-08-20
1368	SL	Sierra Leone	Kailahun	Cases	456	41871	Gvt	http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-85.pdf	8626	Kailahun	ADM2	2014-08-20
1369	SL	Sierra Leone	Kailahun	Confirmed cases	410	41871	Gvt	http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-85.pdf	8626	Kailahun	ADM2	2014-08-20
1370	SL	Sierra Leone	Kailahun	Deaths	210	41871	Gvt	http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-85.pdf	8626	Kailahun	ADM2	2014-08-20
1371	SL	Sierra Leone	Kailahun	Probable cases	32	41871	Gvt	http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-85.pdf	8626	Kailahun	ADM2	2014-08-20
1372	SL	Sierra Leone	Kambia	Cases	1	41871	Gvt	http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-85.pdf	8627	Kambia	ADM2	2014-08-20
1373	SL	Sierra Leone	Kambia	Confirmed cases	1	41871	Gvt	http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-85.pdf	8627	Kambia	ADM2	2014-08-20
1374	SL	Sierra Leone	Kambia	Deaths	0	41871	Gvt	http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-85.pdf	8627	Kambia	ADM2	2014-08-20
1375	SL	Sierra Leone	Kambia	Probable cases	0	41871	Gvt	http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-85.pdf	8627	Kambia	ADM2	2014-08-20
1376	SL	Sierra Leone	Kenema	Cases	294	41871	Gvt	http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-85.pdf	8628	Kenema	ADM2	2014-08-20
1377	SL	Sierra Leone	Kenema	Confirmed cases	290	41871	Gvt	http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-85.pdf	8628	Kenema	ADM2	2014-08-20
1378	SL	Sierra Leone	Kenema	Deaths	136	41871	Gvt	http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-85.pdf	8628	Kenema	ADM2	2014-08-20
1379	SL	Sierra Leone	Kenema	Probable cases	0	41871	Gvt	http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-85.pdf	8628	Kenema	ADM2	2014-08-20
1380	SL	Sierra Leone	Koinadugu	Cases	0	41871	Gvt	http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-85.pdf	8629	Koinadugu	ADM2	2014-08-20
1381	SL	Sierra Leone	Koinadugu	Confirmed cases	0	41871	Gvt	http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-85.pdf	8629	Koinadugu	ADM2	2014-08-20
1382	SL	Sierra Leone	Koinadugu	Deaths	0	41871	Gvt	http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-85.pdf	8629	Koinadugu	ADM2	2014-08-20
1383	SL	Sierra Leone	Koinadugu	Probable cases	0	41871	Gvt	http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-85.pdf	8629	Koinadugu	ADM2	2014-08-20
1384	SL	Sierra Leone	Kono	Cases	35	41871	Gvt	http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-85.pdf	8630	Kono	ADM2	2014-08-20
1385	SL	Sierra Leone	Kono	Confirmed cases	1	41871	Gvt	http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-85.pdf	8630	Kono	ADM2	2014-08-20
1386	SL	Sierra Leone	Kono	Deaths	0	41871	Gvt	http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-85.pdf	8630	Kono	ADM2	2014-08-20
1387	SL	Sierra Leone	Kono	Probable cases	1	41871	Gvt	http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-85.pdf	8630	Kono	ADM2	2014-08-20
1388	SL	Sierra Leone	Moyamba	Cases	9	41871	Gvt	http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-85.pdf	8631	Moyamba	ADM2	2014-08-20
1389	SL	Sierra Leone	Moyamba	Confirmed cases	8	41871	Gvt	http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-85.pdf	8631	Moyamba	ADM2	2014-08-20
1390	SL	Sierra Leone	Moyamba	Deaths	4	41871	Gvt	http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-85.pdf	8631	Moyamba	ADM2	2014-08-20
1391	SL	Sierra Leone	Moyamba	Probable cases	1	41871	Gvt	http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-85.pdf	8631	Moyamba	ADM2	2014-08-20
1392	SL	Sierra Leone	National	Cases	902	41871	Gvt	http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-85.pdf	0			2014-08-20
1393	SL	Sierra Leone	National	Confirmed cases	813	41871	Gvt	http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-85.pdf	0			2014-08-20
1394	SL	Sierra Leone	National	Deaths	361	41871	Gvt	http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-85.pdf	0			2014-08-20
1395	SL	Sierra Leone	National	New cases	28	41871	WHO	Key statistics 21 aout	0			2014-08-20
1396	SL	Sierra Leone	National	Probable cases	37	41871	Gvt	http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-85.pdf	0			2014-08-20
1397	SL	Sierra Leone	Port Loko	Cases	33	41871	Gvt	http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-85.pdf	8632	Port Loko	ADM2	2014-08-20
1398	SL	Sierra Leone	Port Loko	Confirmed cases	33	41871	Gvt	http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-85.pdf	8632	Port Loko	ADM2	2014-08-20
1399	SL	Sierra Leone	Port Loko	Deaths	3	41871	Gvt	http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-85.pdf	8632	Port Loko	ADM2	2014-08-20
